node_id,clay_pct,sand_pct,organic_matter,bulk_density
206,24.709956709956714,33.24242424242425,5.194805194805194,500.0
207,24.709956709956714,33.24242424242425,5.194805194805194,500.0
208,24.709956709956714,33.24242424242425,5.194805194805194,500.0
209,24.709956709956714,33.24242424242425,5.194805194805194,500.0
210,24.709956709956714,33.24242424242425,5.194805194805194,500.0
211,24.709956709956714,33.24242424242425,5.194805194805194,500.0
212,24.709956709956714,33.24242424242425,5.194805194805194,500.0
213,24.709956709956714,33.24242424242425,5.194805194805194,500.0
214,24.709956709956714,33.24242424242425,5.194805194805194,500.0
215,24.709956709956714,33.24242424242425,5.194805194805194,500.0
216,24.709956709956714,33.24242424242425,5.194805194805194,500.0
217,24.709956709956714,33.24242424242425,5.194805194805194,500.0
218,24.709956709956714,33.24242424242425,5.194805194805194,500.0
219,24.709956709956714,33.24242424242425,5.194805194805194,500.0
220,24.709956709956714,33.24242424242425,5.194805194805194,500.0
221,24.709956709956714,33.24242424242425,5.194805194805194,500.0
222,24.709956709956714,33.24242424242425,5.194805194805194,500.0
223,24.709956709956714,33.24242424242425,5.194805194805194,500.0
224,24.709956709956714,33.24242424242425,5.194805194805194,500.0
225,24.709956709956714,33.24242424242425,5.194805194805194,500.0
226,24.709956709956714,33.24242424242425,5.194805194805194,500.0
227,24.709956709956714,33.24242424242425,5.194805194805194,500.0
228,24.709956709956714,33.24242424242425,5.194805194805194,500.0
229,24.709956709956714,33.24242424242425,5.194805194805194,500.0
230,24.709956709956714,33.24242424242425,5.194805194805194,500.0
231,24.709956709956714,33.24242424242425,5.194805194805194,500.0
232,24.709956709956714,33.24242424242425,5.194805194805194,500.0
233,24.709956709956714,33.24242424242425,5.194805194805194,500.0
234,24.709956709956714,33.24242424242425,5.194805194805194,500.0
235,24.709956709956714,33.24242424242425,5.194805194805194,500.0
236,24.709956709956714,33.24242424242425,5.194805194805194,500.0
237,24.709956709956714,33.24242424242425,5.194805194805194,500.0
238,24.709956709956714,33.24242424242425,5.194805194805194,500.0
239,24.709956709956714,33.24242424242425,5.194805194805194,500.0
240,24.709956709956714,33.24242424242425,5.194805194805194,500.0
241,24.709956709956714,33.24242424242425,5.194805194805194,500.0
242,24.709956709956714,33.24242424242425,5.194805194805194,500.0
